Open,Close,High,Low,ATR,EMA_fast,EMA_slow,RSI
165.51,168.82,169.42,164.91,4.978715091578449,172.78805065256532,171.90999999999997,44.642578765567784
163.51,165.38,166.35,163.015,5.096755792781528,171.4411323520989,171.80899999999997,38.377288065452824
160.51,163.98,164.48,159.76,5.1715049652413105,170.08456283353544,171.75449999999995,36.087100632525484
158.61,160.62,161.0,157.63,5.3398613987782655,168.3637332274381,171.52099999999996,31.132787179919518
157.05,159.59,160.0,154.46,5.457024056095656,166.76850900426754,170.98049999999995,29.742010958367572
150.9,155.09,155.57,150.38,5.993163476653421,164.64514373076435,170.35199999999998,24.441679005331522
151.45,150.62,154.12,150.1,5.849854408560076,162.0951175978981,169.59549999999996,20.424380269315495
158.93,154.73,159.28,154.5,6.251303778765779,160.75600530737117,168.82749999999996,31.865351669022
160.2,158.52,160.39,155.98,6.166831810370667,160.34945888784915,168.14649999999997,40.61366400714731
161.475,162.95,163.41,159.41,5.984427266031998,160.82228454460386,167.70249999999996,49.10127006077403
158.82,157.44,162.88,155.8,6.150937656598852,160.20732371831224,166.82149999999996,41.00257296269314
163.36,159.3,165.02,159.04,6.355089419941875,160.0423557695282,165.86449999999996,44.4397765018153
164.49,163.17,165.55,162.1,6.340076645664463,160.61101835688672,165.30749999999998,51.03478494752781
168.47,166.23,168.91,165.55,6.254351410569541,161.6326513829073,164.88849999999996,55.65887257399886
164.39,166.56,167.36,162.95,5.990872637631038,162.52853294965144,164.32799999999997,56.15501720619027
164.695,163.2,166.6,161.97,5.796462260826603,162.6506178678966,163.53999999999996,49.845316599557925
163.06,165.12,165.42,162.43,5.395539080708515,163.09959643736997,163.01599999999996,53.18513896285386
163.84,164.85,165.12,160.8738,5.231347783464443,163.41785163057543,162.52249999999998,52.63745904375672
152.58,162.51,162.85,152.0,6.31972667154095,163.25278769774354,161.94449999999998,47.8887097767232
165.54,160.24,166.15,159.75,6.331194289892244,162.70500811633562,161.44599999999997,43.64463809909536
164.98,164.32,166.69,162.15,6.348166534193351,162.99864300427458,161.22099999999995,52.11895980421982
169.82,167.3,170.5413,166.19,6.330042743594303,163.7807079125883,161.31699999999995,57.326595419841794
171.03,168.88,171.91,168.47,6.084322351652257,164.70785192848135,161.56199999999995,59.8961697141509
171.85,172.55,173.34,170.05,5.852276301416221,166.13369703239383,162.15849999999998,65.29029765414623
170.97,172.79,172.95,170.25,5.401951115499616,167.34393393559495,162.81849999999997,65.62624026592128
167.37,168.88,169.58,166.56,5.520243813285384,167.62321867457769,163.50799999999998,55.84255464590233
172.33,168.64,173.08,168.04,5.451637554244618,167.80808800647264,164.40899999999996,55.280486726863906
174.14,172.12,175.48,171.55,5.649975046495387,168.5920720052958,165.27849999999995,61.52041246340375
176.05,176.28,176.65,174.9,5.489978611281761,169.989877095242,166.16649999999998,67.5369105001299
171.73,174.83,175.35,171.43,5.398553095384366,170.86989944156164,166.76049999999998,63.680761710375414
172.86,171.66,173.9458,170.95,5.181616938900889,171.01355408855042,167.47149999999996,55.92432748857521
171.68,172.39,174.1,170.68,4.92995737620076,171.26381698154125,168.12599999999995,57.25645408796491
174.48,172.9,176.2399,172.12,4.814234893886366,171.5613048030792,168.61249999999995,58.23628355839574
174.745,175.84,175.88,173.33,4.552201337616884,172.33924938433753,169.09299999999996,63.58333933541209
174.01,174.61,174.84,172.31,4.406172575100187,172.7521131326398,169.49549999999996,60.01170636640193
170.16,174.78,175.0,169.51,4.5610050643715905,173.1208198357962,170.0745,60.35370736412923
165.71,170.33,170.35,162.8,5.620861483747076,172.61339804746962,170.33499999999998,48.3312973810621
162.45,159.22,163.84,158.28,6.539309843211781,170.1782347661115,170.05349999999999,31.129565384346087
163.5,159.69,164.3894,157.82,6.543608437038669,168.27128299045486,169.91249999999997,32.262780551658786
158.98,159.78,162.76,157.02,6.428807231747427,166.7274133558267,169.88949999999997,32.49909555157892
160.02,161.62,162.3,154.7,6.596120484354941,165.7987927456764,169.75449999999995,37.45570213399769
164.415,162.41,166.33,162.3,6.326674700875665,165.18264861009888,169.50999999999993,39.57248518576159
166.98,164.51,169.68,164.18,6.461435457893429,165.06034886280818,169.29149999999996,45.06403675251653
170.0,166.23,171.08,165.94,6.4769446781943705,165.27301270593398,168.97549999999995,49.26040838661858
171.51,169.8,172.54,169.405,6.453095438452317,166.09610130485507,168.82599999999996,56.86006463816804
171.34,173.07,173.78,171.09,6.099796090101985,167.3640828857905,169.03549999999996,62.56626674416314
175.79,172.19,176.62,171.79,5.918396648658846,168.24152236110132,169.21299999999997,60.18584224061393
176.12,175.53,177.18,174.82,5.7857685559932985,169.56670011362834,169.38349999999997,65.69071322960467
172.32,175.08,175.18,170.82,5.632087333708542,170.56911827478683,169.32349999999997,64.35860421676398
169.08,172.19,172.5,168.17,5.814646286035897,170.8638240430074,169.19149999999996,56.222953987321404
172.89,172.17,174.14,171.03,5.428268245173625,171.10131058064243,169.21699999999998,56.16835720883074
172.7,172.0,175.3,171.64,5.17565849586311,171.26470865688927,169.1975,55.65790320434325
179.61,174.92,180.17,174.64,5.6034215678826635,171.9293070829094,169.2985,62.211966169244825
182.64,179.7,182.94,179.12,5.948647058185142,173.34216034056223,169.49149999999997,70.21848466193651
177.83,182.01,182.88,177.71,5.837411764158692,174.91813118773274,169.86149999999998,73.26064384639595
178.085,177.57,179.23,177.26,5.6820672264217364,175.40028915359952,170.00099999999998,60.14069685473651
179.47,178.2,180.57,178.09,5.298914765504345,175.90932748930868,170.39449999999997,61.23519253155223
179.33,179.38,180.63,178.14,4.897641227575154,176.54035885488892,171.40249999999997,63.33068495496567
180.16,179.29,181.33,178.53,4.59797819506442,177.04029360854548,172.3825,63.04188597603595
177.085,180.33,180.42,177.07,4.419695595769502,177.6384220433554,173.40999999999997,65.08610795493183
175.85,176.28,176.8499,175.27,4.511167653516717,177.3914362172908,174.14299999999997,52.51716627288185
173.04,175.64,175.86,172.15,4.4567151315857565,177.07299326869247,174.8045,50.794851428650475
171.55,172.99,173.2,169.12,4.751470112787788,176.33063085620293,175.2285,44.13562300557412
168.28,169.75,170.58,167.46,4.862688668103819,175.1341525187115,175.40449999999998,37.46343285372051
169.93,171.14,173.47,169.69,4.708018858374702,174.40794296985484,175.47149999999996,41.66702489432199
179.28,172.26,181.14,170.75,5.519730450035458,174.0174078844267,175.43099999999995,44.97819915203053
175.11,179.3,179.5,172.3108,5.765483242887536,174.97787917816729,175.78649999999996,60.598587533889905
175.25,174.33,177.74,172.21,5.954699922475031,174.86008296395505,175.72649999999993,49.56174520981913
181.115,175.74,182.13,175.53,6.21831421926431,175.0200678795996,175.75949999999995,52.30028070526205
175.205,179.45,179.63,174.69,6.035697902226551,175.82551008330876,176.12249999999992,58.834633739110465
174.91,174.56,176.75,173.92,5.963455344765615,175.595417340889,176.2419999999999,49.003448957854566
172.125,175.08,175.96,170.7,5.862961724084816,175.501705097091,176.3959999999999,49.990806906980445
169.08,171.18,171.58,168.34,5.988252906358416,174.71594053398354,176.2089999999999,43.045652974768714
164.29,165.32,167.8799,164.28,6.1185024911643575,173.0075877096229,175.48999999999992,34.94125547052592
164.02,161.84,164.96,159.72,6.044430706712306,170.9771172169642,174.48149999999993,31.08013423473015
158.735,163.76,164.2,157.8,6.095226320039116,169.66491408660707,173.79099999999988,35.452663588023576
167.48,164.77,170.3,164.53,6.158765417176388,168.77492970722398,173.1194999999999,37.7606384557873
159.985,165.3,165.52,159.92,6.0789417861511925,168.14312430591053,172.4154999999999,39.031706428896385
159.37,160.24,161.19,158.7901,6.140507245272453,166.7061926139268,171.4629999999999,32.081595404606496
159.565,156.81,160.45,156.36,5.847577638804957,164.9068848659401,170.28699999999992,28.28779565534813
160.75,161.94,162.14,159.64,5.773637976118532,164.367451253951,169.5699999999999,40.06584950771944
161.12,161.41,161.8,159.0601,5.360246836673026,163.82973284414172,168.8584999999999,39.32443856893757
161.68,161.02,165.7,161.0,5.265925860005448,163.31887232702505,168.25999999999993,38.73833839475048
157.65,160.55,161.02,156.5328,5.154679308576099,162.81544099483867,167.79999999999993,37.980356045320555
153.71,157.87,158.67,153.05,5.489725121636655,161.916269904868,167.13649999999993,33.79128918734511
150.995,153.49,155.0,150.99,5.688335818545704,160.38422083125562,166.19799999999992,28.152649535017588
149.94,151.0,151.488,149.34,5.468573558753461,158.6779988619364,164.7829999999999,25.468226198531198
150.37,150.0,151.88,149.43,5.037348764645822,157.10018088703887,163.5664999999999,24.4288037875614
148.43,149.99,150.4,147.48,4.734870369696422,155.80742072575907,162.2789999999999,24.4177310202414
148.96,147.87,149.43,147.681,4.38831745973979,154.3642533210756,160.6999999999999,22.062164159418522
150.02,147.92,150.13,147.85,4.087129251205535,153.19257089906185,159.3679999999999,22.258696299733018
150.2,150.81,151.428,150.0601,4.004396501033317,152.75937619014152,158.15449999999993,33.09388294003917
151.41,150.44,151.57,150.16,3.6337684294571284,152.3376714282976,157.11749999999992,32.45050319434324
151.89,151.28,152.2,150.06,3.42037293953468,152.14536753224348,156.41549999999992,35.60830291682803
151.58,150.96,152.43,150.64,3.1874625196011572,151.92984616274467,155.8714999999999,34.91737579044128
150.39,151.49,151.97,149.82,3.039253588229564,151.84987413315474,155.2579999999999,37.161216977263706
148.66,150.02,151.57,148.65,3.022217361339625,151.51716974530842,154.5204999999999,33.59208226259974
148.985,148.96,149.7,147.8,2.9076148811482496,151.05222979161599,153.7034999999999,31.19181459976474
147.215,149.8,149.94,146.4128,2.996127040984213,150.8245516476858,153.18149999999991,35.26463501850053
149.82,152.57,153.165,149.72,3.0602517494150385,151.1419058935611,152.96949999999993,46.80203937336343
149.36,148.85,149.73,148.49,3.205930070927174,150.72519573109545,152.3149999999999,36.97012490033491
149.33,149.32,150.84,149.0101,3.0322257750804362,150.469705598169,151.71049999999994,38.77567574768042
148.68,148.64,149.37,147.6211,2.8488935214975157,150.13703185304738,151.09149999999994,37.068655560382005
149.69,148.69,150.18,148.64,2.6619087327121593,149.87393515249332,150.49849999999992,37.29418626271596
148.81,149.48,149.64,147.87,2.5344931994675624,149.80231057931272,150.07899999999992,41.005798252655055
148.7,149.26,149.7539,148.12,2.405837028115051,149.7037086558013,149.86749999999992,40.268283088948515
147.01,148.76,149.17,146.55,2.4492888812414693,149.53212526383743,149.75549999999993,38.518825056039354
143.445,146.55,146.84,143.16,2.8993904696355446,148.98992067041243,149.58299999999994,31.74549448313436
143.77,144.84,144.895,143.51,2.919477545401898,148.23538963942835,149.32549999999998,27.576513406683855
142.11,143.76,143.88,141.51,2.9781236103444857,147.42168243225956,149.11999999999998,25.249564462644642
141.235,140.91,141.4,139.2,3.2041059517238453,146.23774017184874,148.76949999999997,20.241510390263876
143.23,141.51,143.25,141.0401,3.080662244334725,145.37815104969442,148.30449999999996,23.777898467079865
142.27,142.81,144.81,141.81,3.111996209429766,144.91121449520452,147.92299999999994,31.129253223654725
144.03,142.9,144.1781,142.56,2.8985824652255134,144.54553913244007,147.50399999999996,31.636439836178194
143.06,143.29,144.215,142.72,2.6980706844790125,144.31725929017824,147.12049999999994,33.97745818604943
139.47,142.0,142.15,138.37,3.0154891581248657,143.89593941923675,146.64599999999996,30.17930889994494
139.49,141.11,142.24,139.36,2.9961335641070272,143.38940497937554,146.20049999999998,27.797309268847346
141.76,139.14,142.21,138.27,3.130971626377452,142.61678589221634,145.70949999999996,23.278525347867003
141.9,142.65,142.92,139.1101,3.227961394037816,142.62282482090427,145.35199999999995,41.95783430000387
143.66,141.5,144.378,141.28,3.2093954806038396,142.41867485346714,144.79849999999993,38.54178664243835
142.47,142.83,144.45,142.03,3.172338983374718,142.49346124374586,144.49749999999995,44.36266432381529
143.25,141.91,144.75,141.69,3.15629055717833,142.3873773812466,144.12699999999992,41.352410932960126
145.47,145.37,145.96,143.82,3.2839633347242843,142.92967240283812,143.96349999999993,54.30833000859751
145.66,146.92,147.4701,145.56,3.1148400011922432,143.655186511413,143.87499999999994,58.834816314069286
146.65,146.83,147.08,145.64,2.8755771438790694,144.23242532751973,143.74249999999992,58.46117061420158
144.45,145.85,146.43,143.7001,2.9119089804677762,144.52652981342524,143.57199999999992,54.289745520535504
143.93,143.43,144.6,142.78,2.9344934118295214,144.32716075643884,143.3054999999999,45.40119394378904
143.8,142.94,144.84,141.27,3.025280067282446,144.0749497098136,143.12499999999991,43.788286857576395
148.82,146.06,148.82,145.76,3.4330972005278104,144.43586794439295,143.1859999999999,55.078711687647996
148.44,148.79,148.97,147.221,3.358369029023837,145.2275283181397,143.43749999999991,62.417645778799034
148.56,149.03,149.44,146.37,3.317173453449002,145.91888680575065,143.84349999999992,63.00797592890505
150.35,148.12,151.07,146.91,3.4375772458134297,146.31908920470508,144.17399999999992,59.097178078098125
150.63,149.55,151.42,148.75,3.417923353554366,146.90652753112235,144.51099999999994,63.09652632735532
155.0,148.97,155.48,148.7,3.8982200173323136,147.28170434364557,144.81449999999992,60.43357232578819
155.49,154.07,156.11,153.95,4.3613314434277,148.5159399175282,145.35349999999994,71.98524201872925
156.98,155.11,157.04,153.975,4.176141237223742,149.71485993252307,146.00899999999996,73.72346944187005
154.97,156.69,157.26,154.39,3.9895496319060655,150.98306721751888,146.78799999999995,76.21467752510426
153.76,154.3,154.63,153.09,3.9338996844909127,151.58614590524272,147.54599999999996,65.73938991062968
153.87,153.65,154.72,152.4,3.7033425867064955,151.9613921042895,148.09599999999995,63.117873130393306
152.83,152.51,154.98,152.34,3.55143650289128,152.06113899441868,148.64649999999997,58.566667375446
152.66,151.83,152.8,151.29,3.259802716763957,152.0191137227062,149.09649999999996,55.895433025630496
149.0,153.12,153.49,148.61,3.4912594715119627,152.21927486403234,149.65699999999998,59.76371108758586
147.48,148.6,148.75,146.83,3.8910795470102526,151.56122488875374,149.81849999999997,44.551230394789705
148.35,147.54,149.12,147.51,3.565211040294504,150.83009309079853,149.84949999999998,41.780100498374864
149.81,148.36,150.32,147.8,3.4530380345381464,150.3809852561079,149.926,44.734807012857146
149.45,149.62,150.86,149.15,3.3168897438898397,150.24262430045192,150.11449999999996,49.141573154705085
148.31,149.71,150.19,147.89,3.1716197804770068,150.14578351855158,150.42849999999999,49.461404435270026
147.44,148.19,148.5,146.78,3.1371026689802926,149.79018651517856,150.69099999999997,44.24059820972338
145.03,146.7,148.0,144.5,3.2160880019831075,149.22833442150974,150.72299999999998,39.678858781068755
149.8,146.36,150.72,146.15,3.4095040016998053,148.70681907214433,150.6015,38.66795271730103
150.23,150.19,151.68,149.09,3.682432001456975,148.97648833175444,150.65949999999998,53.49691449734014
148.535,151.12,151.19,146.47,3.8306560012488355,149.3662177259809,150.80949999999999,56.344667075775604
148.97,149.1,149.4444,148.27,3.6905622867847154,149.31781450307528,150.78699999999998,49.08968067416431
146.19,148.89,149.05,145.84,3.629053388672612,149.2400300479707,150.78299999999996,48.370252313335875
146.05,145.86,146.72,145.53,3.590617190290808,148.62547913015783,150.37249999999997,39.167735237019684
146.44,145.6,147.71,145.3,3.421957591677835,148.07539201558367,149.89699999999996,38.46992422276448
146.2,146.09,146.7,145.52,3.1016779357238558,147.7144116491139,149.36699999999996,40.68286479047364
146.35,146.14,147.11,145.63,2.870009659191879,147.42815498563866,148.95899999999995,40.92375911490465
146.98,147.06,147.84,146.17,2.70286542216447,147.36121771552254,148.62949999999995,45.452683823939324
147.27,146.95,147.79,146.28,2.5324560761409733,147.2864508581548,148.35149999999993,44.99443286898812
145.81,147.36,148.045,145.18,2.5799623509779743,147.2998234293994,148.12799999999996,47.199055202140414
146.36,145.52,146.95,145.25,2.512824872266837,146.9762191695086,147.74799999999996,39.337238990888935
144.38,145.86,146.33,144.11,2.470992747657289,146.77327022959795,147.61099999999996,41.343218068207904
144.685,145.64,146.55,144.58,2.3994223551348193,146.56722109694377,147.51599999999996,40.38314212466172
144.81,144.98,146.97,142.54,2.6895048758298463,146.278635442954,147.34699999999995,37.4817903872411
149.12,146.77,149.21,145.55,2.909575607854156,146.367974453326,147.20449999999997,48.60831890471318
148.27,148.99,149.83,147.7,2.931064806732134,146.8447063709031,147.16849999999994,58.729857875851096
147.55,148.56,148.7177,146.92,2.8080555486275465,147.15657793982982,147.18699999999995,56.3417336976797
145.935,146.8,148.195,145.81,2.7997618988236113,147.0917455871335,147.19199999999995,47.548707370481786
145.53,145.4,146.13,144.63,2.7097959132773832,146.78415548038194,147.14399999999995,41.785005729665016
143.46,146.15,147.0997,142.96,2.9140679256663296,146.66885448394885,146.94199999999995,45.702709991698
143.75,142.45,144.07,141.67,3.1377725077139993,145.90179003232177,146.50849999999997,33.386737218700915
148.46,146.39,149.76,145.88,3.7338050066119997,145.99055548099054,146.37299999999996,49.49118774616517
149.24,148.48,150.0,147.09,3.7161185770960015,146.44318175717407,146.35249999999996,55.79069331519272
148.1,149.15,149.57,147.68,3.4552444946537135,146.93533052859698,146.51699999999997,57.67114357780015
144.03,145.64,147.46,143.63,3.7502095668460416,146.69981588703388,146.51899999999995,46.22593618795211
146.21,144.5,146.32,144.0,3.5458939144394632,146.29984936211864,146.43949999999995,43.136592908012894
142.74,145.11,145.65,142.6522,3.467594783805256,146.08351311446071,146.38799999999998,45.30966200056141
141.58,143.24,144.06,140.665,3.6072241004045082,145.5665107300133,146.19699999999997,40.0910251066904
143.535,144.57,144.89,142.66,3.4104778003467198,145.38532696091997,146.078,45.088990142245756
140.07,142.02,143.15,140.07,3.566123828868617,144.7734493316618,145.81099999999998,38.2848359648177
137.9,139.96,140.0,137.745,3.667391853315958,143.8982767259051,145.533,33.71767990926484
136.6,137.27,137.33,135.76,3.743478731413681,142.69313550301328,145.1035,28.742721077120294
136.17,136.96,137.41,135.87,3.4286960554974395,141.65074722973813,144.6695,28.209756855831074
134.8,136.33,136.49,134.35,3.3117394761406644,140.683338642513,144.237,27.07607241104073
133.41,134.78,135.245,133.35,3.2643481224062865,139.61000434387427,143.6375,24.39592448681365
133.46,133.11,133.89,132.81,3.079441247776817,138.42818537226077,142.8435,21.811302884579835
134.45,133.41,134.64,132.93,2.8838067838086974,137.51578803184972,142.086,23.430492892144912
133.77,133.7,134.32,133.23,2.627548671836027,136.8220083896952,141.43099999999998,25.096550037834813
132.13,133.98,134.08,131.62,2.6036131472880237,136.30527959156882,140.85999999999999,26.8051180868782
130.3,132.3,132.41,129.21,2.913096983389732,135.57704693855632,140.1675,23.266948614756693
130.71,130.46,131.51,130.24,2.7912259857626283,134.64667476790973,139.568,20.04682504182372
129.8,131.79,132.55,129.65,2.8067651306536825,134.1272793555625,138.83800000000002,28.044908734919172
130.37,130.15,130.89,128.461,2.881370111988868,133.40413765455114,137.9215,24.664479270282776
129.945,129.64,130.6,129.39,2.6426029531333164,132.71974899008728,136.946,23.678308032266127
127.82,130.48,130.54,127.07,2.760802531257128,132.3125219009805,136.18800000000002,28.882166761945825
126.53,127.35,127.44,126.1,2.992116455363252,131.4102451917113,135.3305,22.523844097230004
127.02,126.11,128.19,125.94,2.8860998188827875,130.4465642477638,134.3805,20.53399107475728
127.21,127.13,127.75,126.52,2.7080855590423893,129.8435525663522,133.575,26.47106857596772
126.6,126.74,128.46,126.2101,2.6426304791791924,129.27927028156088,132.68349999999998,25.656712665555236
126.17,125.9,126.32,124.8321,2.537668982153593,128.66485750309528,131.8775,23.897314826292305
124.07,125.89,126.16,123.85,2.505144841845937,128.16033795707796,131.17399999999998,23.875657911091626
124.68,123.54,124.85,123.13,2.5415527215822324,127.32027651033651,130.48749999999998,19.30700850748959
124.28,125.06,125.24,124.05,2.421330904213341,126.90931714482079,129.89249999999998,29.062350408434217
125.08,124.28,125.35,123.94,2.2768550607542917,126.4312594821261,129.29,27.188235533480302
125.57,124.61,125.8,124.55,2.168732909217964,126.10012139446681,128.7815,29.330505912622527
126.44,125.28,127.64,125.08,2.2917710650439695,125.95100841365466,128.39,33.72910060077543
126.955,126.85,127.39,126.42,2.2658037700376883,126.11446142935381,128.06199999999998,42.97097844534558
127.82,126.9,128.32,126.32,2.227831802889447,126.25728662401676,127.72200000000001,43.25102050157455
126.01,127.1,127.94,125.94,2.195284402476669,126.4105072378319,127.378,44.463087294292656
127.82,125.43,128.0,125.21,2.2802437735514314,126.23223319458974,127.03449999999998,37.10952383473529
125.23,127.31,127.72,125.1,2.328780377329799,126.42819079557343,126.87699999999998,47.8895933398877
123.16,124.69,124.915,122.86,2.631811751996971,126.11215610546917,126.52199999999998,37.84474847387258
126.56,124.85,126.99,124.78,2.5844100731402606,125.88267317720205,126.25699999999998,38.71695355610122
126.82,126.27,126.93,125.17,2.5123514912630824,125.95309623589259,126.08849999999998,46.166340601747116
126.25,127.45,127.89,125.85,2.4448727067969287,126.22526055663938,125.93699999999997,51.59869863103356
124.58,124.97,126.15,124.26,2.5513194629687956,125.99703136452314,125.81799999999996,41.75845100686032
123.4,122.77,124.64,122.25,2.575416682544682,125.4102983891553,125.65099999999995,35.15100637136549
123.5,125.91,126.27,122.77,2.7075000136097276,125.5011532274907,125.58999999999995,48.15939902973373
129.41,126.85,129.54,126.81,2.839285725951194,125.74639809521966,125.59549999999994,51.402006868468156
130.85,130.21,131.2582,129.475,3.063416336529594,126.55796207790699,125.81099999999995,61.0725215396551
127.89,129.74,129.75,127.13,3.0657854313110824,127.13651442737844,126.00349999999995,59.24035488200749
129.2,128.1,130.45,127.97,2.9821017982666405,127.31169362240054,126.23149999999994,53.06794350744484
131.19,127.85,131.4899,126.7,3.2403586842285494,127.40956750923681,126.37099999999994,52.14765156914378
132.04,132.54,134.07,131.83,3.6660217293387563,128.3423734166483,126.78399999999992,64.85268555076203
131.78,131.46,133.56,131.065,3.498732910861792,128.90921461362132,127.12649999999992,60.72729637797024
136.47,133.48,137.07,132.45,3.8003424950243914,129.7402665020538,127.5364999999999,65.31283979831525
134.31,133.58,135.02,133.08,3.534579281449478,130.43839986531674,127.8729999999999,65.5341974438847
135.01,134.39,135.41,134.11,3.2910679555281215,131.15687261707734,128.2474999999999,67.40618715603931
134.83,134.72,135.06,133.56,3.03520110473839,131.80471395942692,128.6284999999999,68.18833327981716
132.16,134.32,135.12,132.16,3.024458089775764,132.26203869407658,129.07299999999992,66.05355646314871
133.04,131.94,134.15,131.41,3.0081069340935116,132.20348620424448,129.3044999999999,54.726554724183465
132.36,133.5,133.75,131.3001,2.928363086365869,132.43921598529093,129.74499999999992,59.75296345630377
135.06,133.11,135.53,131.81,3.0414540740278873,132.56117671523805,130.15799999999993,57.96532363596699
133.51,134.84,135.47,133.34,2.9441034920239013,132.9755082215584,130.58649999999994,63.367037758686976
134.3,134.16,134.67,133.28,2.746374421734773,133.19087036309324,130.92199999999994,59.999651641432806
133.82,134.5,135.0,133.64,2.548320932915522,133.42889393343992,131.39849999999996,61.146708184266174
134.94,132.03,135.0,131.655,2.6621322282133044,133.17454958190538,131.86149999999995,49.653388834349606
132.44,134.43,134.66,131.93,2.671827624182831,133.40281329428623,132.28749999999997,58.146648661900514
132.52,131.24,132.85,130.63,2.832995106442428,133.00957451350692,132.50699999999998,46.54939535944366
129.8,132.995,133.04,129.47,2.9382815198077945,133.0069246019602,132.64624999999995,52.357911183704445
128.95,130.36,130.39,128.52,3.157812731263823,132.52566558342198,132.67725,44.322661522651615
125.83,127.9,127.92,125.14,3.4524109125118505,131.68463547734527,132.66725,38.23572986236283
126.5,126.21,127.13,125.65,3.2806379250101574,130.68924720873704,132.58525,34.60782425225701
123.87,125.9,126.1601,123.07,3.260546792865849,129.81847498896667,132.25325,33.95126335532206
123.66,123.0,124.18,122.49,3.281897251027872,128.5787522637,131.83025,28.359023566214535
121.65,122.15,123.52,121.15,3.1516262151667465,127.40988821575455,131.26375000000002,26.91522603272645
120.11,119.9,120.4031,118.86,3.171393898714355,126.04445399470826,130.57975000000002,23.409849136527072
121.65,121.39,122.58,120.7299,3.101194770326589,125.19818963203403,129.92975,30.107584436776115
120.35,121.21,121.48,118.92,3.023881231708505,124.47306424439148,129.25425,29.75827800780752
119.54,120.59,121.66,119.0,2.9718981986072897,123.76705256359303,128.56775000000002,28.493112805665398
122.82,120.09,122.9,120.065,2.9523413130919636,123.09849755203066,127.97525000000003,27.447483423388245
123.33,122.54,124.24,122.14,3.123435411221682,122.99695254257054,127.42725000000003,39.529397603755356
120.33,123.39,123.87,120.26,3.192944638190013,123.06841571664863,126.94125000000001,43.177081005880815
119.9,119.99,121.43,119.675,3.2675239755914403,122.50870376816707,126.19874999999999,34.048748063671006
122.88,120.53,123.18,120.32,3.2564491219355216,122.14893944668215,125.51725000000002,36.420807330110826
124.05,124.76,125.8599,122.336,3.5526563902304464,122.62367772910358,125.03025000000002,51.57881183575458
125.7,125.57,127.22,124.715,3.4029911916260964,123.15937268744838,124.70725000000002,53.91643874617586
121.41,123.99,124.0,120.42,3.652563878536653,123.31039583518503,124.18525000000002,48.80936134554014
120.4,121.05,121.17,119.16,3.820769038745702,122.8994147742423,123.67575000000002,40.81600045512872
122.54,121.96,123.21,121.26,3.583516318924887,122.72861208801643,123.12400000000002,43.97162878317488
121.69,119.98,122.17,119.45,3.46015684479276,122.22886443564981,122.60500000000002,38.95076114338156
119.03,121.085,122.06,118.79,3.432991581250937,122.02088908371348,122.26425000000002,42.9875019809845
120.93,116.36,121.0,116.21,3.6389927839293748,120.99163652303831,121.77175000000003,32.71106931003359
120.98,121.42,121.935,117.57,3.915565243368036,121.06952079157679,121.54775000000002,47.61266224654966
121.75,120.13,123.6,118.62,4.067627351458315,120.89869882947193,121.40425000000002,44.80215531852534
124.81,122.06,125.71,121.84,4.28368058696427,121.10984449684067,121.39975000000001,49.734540050578765
128.4,125.12,128.72,125.01,4.6231547888265165,121.83896367923327,121.66075000000001,56.571067842317916
123.75,127.79,127.93,122.79,4.696989818994156,122.92097028300904,121.98075000000001,61.63047541372124
122.58,121.26,124.85,121.2,4.967419844852135,122.61897568609831,121.98325000000003,46.81112922296136
124.68,121.0,126.4585,120.54,5.103288438444687,122.32461647044407,122.00375000000001,46.31840402838374
124.94,125.35,125.56,122.23,5.0256758043811605,122.8746862030906,122.26675,55.1034158711577
123.76,125.86,126.71,118.39,5.4962935466124225,123.4174705298014,122.43275000000001,56.040562333661256
128.01,126.0,129.72,125.6,5.299680182810649,123.8870213425648,122.56325000000001,56.31866517225229
130.24,129.87,130.71,128.8,5.215440156694844,124.97483564391665,123.05725000000002,63.42544367404977
129.2,129.71,129.995,127.41,4.839662991452725,125.83577461774999,123.51625000000001,62.9549290505722
131.25,130.84,132.22,129.47,4.541139706959479,126.74563377815909,123.82025000000002,64.9928277614124
135.46,133.19,136.01,132.79,4.630976891679552,127.91733672758471,124.20125,68.94092298375747
134.34,135.37,135.53,133.6921,4.303694478582473,129.2723664134784,124.77025,72.17541047195448
135.9,135.13,136.39,133.77,4.063166695927831,130.33739070193687,125.47425000000001,71.26754609832498
136.48,135.39,136.99,134.4,3.8527143107952844,131.25604693794835,126.14574999999999,71.69609235576752
136.62,136.01,137.877,135.85,3.657612266395961,132.12040204013957,126.94724999999998,72.77209907145385
136.03,136.91,136.96,134.92,3.4265247997679693,132.99123803284147,127.73849999999997,74.34516225300106
137.35,136.76,137.42,135.86,3.1598783998011126,133.67646748141576,128.75849999999997,73.55817232424005
136.3,137.39,137.4,134.59,3.109895771258097,134.35165521206744,129.55699999999996,74.8028985132887
135.76,133.94,135.77,133.61,3.2056249467926503,134.27680880987336,130.24749999999995,58.147666595346905
135.73,134.99,136.31,134.61,3.086249954393701,134.40647993535094,130.89399999999995,61.07823886319934
133.75,134.1,135.38,130.93,3.2810713894803136,134.35075631074167,131.34299999999996,57.29954155210811
135.83,131.96,136.74,130.21,3.7452040481259834,133.91607334515228,131.55149999999998,49.17207178395616
139.52,137.09,141.99,136.7,4.643032041250843,134.49315091876096,132.34299999999996,63.109434683005404
